33.762134,-96.581587,Burger King
26.243395,-98.4423,McDonald's
28.70574,-100.48395,Burger King
29.38843,-100.90521,Chick-Fil-A
30.69488984,-96.36236943,Burger King
32.342149,-97.402765,Schlotzsky's
32.563248,-97.322393,Arby's
32.566362,-97.319315,Chick-Fil-A
29.70529415,-95.4730184,Burger King
32.405234,-99.764985,Arby's
28.421414,-97.756843,Golden Chick
28.847141,-97.44154,Dairy Queen
28.03704,-97.51219,Pizza Hut
29.18105,-95.44666,Chicken Express
40.111177,-75.214144,McDonald's
39.224652,-76.06993,Arby's
39.224652,-76.06993,Arby's
27.75366,-98.06131,Big House Burgers
28.44004,-81.4037,Arby's
39.196116,-76.82101,McDonald's
39.208926,-76.724769,Burger King
40.169035,-74.849233,Arby's
40.169035,-74.849233,Arby's
40.164651,-76.154297,Arby's
41.01903,-92.43745,Pizza Hut
36.705143,-81.974501,Arby's
36.705143,-81.974501,Arby's
38.78022,-77.07939,Jerry's Subs & Pizza
38.78022,-77.07939,Jerry's Subs & Pizza
40.48025,-78.73658,Fox's Pizza Den
40.47425,-78.74575,Burger King
42.092031,-80.084087,Arby's
42.108355,-80.050799,Arby's
39.019712,-84.628729,Burger King
40.509286,-75.385827,Burger King
41.20821,-79.36712,Pizza Pub
40.26269,-80.13373,Grande Italian Restaurant
40.28079,-80.08363,Pizza Hut
41.049741,-76.252443,Burger King
40.34341,-80.02729,Pizza Hut
38.178962,-84.894596,Burger King
47.69445,-122.34243,Pizza Hut
40.0396,-86.9026,Arni's Crawfordsville
40.021575,-86.903344,Arby's
42.97331,-88.00821,Pizza Hut
41.07553,-111.95069,Arctic Circle
41.591667,-85.855147,Pizza Hut
35.077732,-81.703527,Arby's
40.83757,-115.78954,Burger King
40.85103,-115.74498,Pizza Barn
40.869655,-72.999817,McDonald's
39.095464,-76.837806,Jerry's Subs & Pizza
31.579563,-90.459029,Burger King
42.1439,-77.0583,Rico's Pizza & Subs
42.13151,-77.03608,B's Pizza
40.689896,-73.408119,Burger King
34.884512,-82.70476,McDonald's
34.966901,-81.929552,McDonald's
39.037925,-76.678372,Burger King
34.811406,-79.174756,McDonald's
40.8672,-73.6307,Domino's Pizza
32.499851,-95.596225,Dairy Queen
32.499851,-95.596225,Dairy Queen
28.453429,-96.888108,Dairy Queen
31.802884,-95.148673,Dairy Queen
35.663865,-101.389964,Dairy Queen
29.689434,-97.667085,Dairy Queen
29.42306,-98.484173,Dairy Queen
29.351346,-98.458339,Dairy Queen
36.875281,-76.038915,Hardee's
36.869021,-76.291956,Hardee's
37.585167,-77.496783,Hardee's
37.303452,-79.983783,Hardee's
36.836845,-76.308136,Hardee's
37.048369,-80.759749,Hardee's
36.929187,-76.317875,Hardee's
37.131199,-76.532961,Hardee's
37.365812,-79.172249,Hardee's
36.752234,-77.852597,Hardee's
37.412957,-79.173991,Hardee's
43.590779,-116.365124,Port of Subs
36.121721,-115.243007,Port of Subs
36.1991,-115.281057,Port of Subs
36.14391,-115.295979,Port of Subs
39.237101,-119.58641,Port of Subs
42.62877,-82.993912,Taco Bell
42.230907,-83.739813,Taco Bell
35.398432,-119.109364,Taco Bell
41.575923,-87.173196,Dairy Queen
38.040812,-87.540047,Dairy Queen
39.760374,-86.101163,Dairy Queen
41.66294,-86.12615,Dairy Queen
37.977571,-87.634586,Dairy Queen
41.016468,-85.759674,Dairy Queen
38.346607,-85.797911,Dairy Queen
42.283657,-83.363898,Taco Bell
39.481538,-88.364454,Dairy Queen
41.953301,-87.767849,Dairy Queen
40.737017,-89.026139,Dairy Queen
40.191908,-88.401881,Dairy Queen
42.389162,-71.11789,McDonald's
42.357,-71.057588,Milk Street Cafe
42.338242,-71.106394,McDonald's
42.25059,-83.195322,Taco Bell
40.80019,-81.511421,Taco Bell
35.231412,-81.332652,Taco Bell
40.566695,-89.653915,Dairy Queen
40.738856,-89.602672,Dairy Queen
33.334671,-111.790032,Pei Wei
40.008448,-89.848308,Dairy Queen
39.819918,-88.883699,Dairy Queen
42.219047,-88.258381,Dairy Queen
40.914208,-90.648196,Dairy Queen
37.740923,-88.925396,Dairy Queen
37.740923,-88.925396,Dairy Queen
39.987216,-83.044532,W.G. Grinders
34.136803,-118.215193,Foster's Freeze
41.986872,-89.578918,Caseys Carry Out Pizza
34.93126,-95.763988,Tastee Freez
35.609104,-97.529511,Taco Bueno
30.252668,-92.037149,McDonald's
43.176212,-83.887437,McDonald's
38.78166,-77.51244,Wendy's
41.715443,-83.698148,Jimmy John's
34.203844,-84.809281,Subway
33.538661,-85.251916,Subway
32.856549,-83.616455,Dairy Queen
34.228802,-83.864934,Dairy Queen
32.618255,-83.618517,Dairy Queen
31.499616,-84.115596,Subway
31.620486,-84.220416,Subway
33.054774,-84.15625,Dairy Queen
33.572772,-81.938715,Dairy Queen
33.572772,-81.938715,Dairy Queen
30.519652,-87.314643,Hardee's
30.211082,-85.650126,Hardee's
33.86021,-84.309952,Dairy Queen
33.880324,-84.275398,Dairy Queen
33.532392,-84.355959,Dairy Queen
33.771188,-84.373631,Dairy Queen
30.429273,-81.653066,Hardee's
30.335676,-81.415375,Hardee's
30.44787,-86.638646,Hardee's
30.968267,-85.510864,Hardee's
29.053904,-81.324411,Hardee's
38.9237,-75.56722,Hardee's
30.703743,-84.854535,Hardee's
36.1825,-94.138655,Hardee's
37.313592,-79.952038,Papa John's Pizza
44.83564,-68.742387,Burger King
37.41027,-79.913083,Papa John's Pizza
46.875699,-102.810832,Pizza Hut
35.6876,-79.82614,Burger King
36.069592,-80.334167,Cook Out
38.615623,-90.221252,SUBWAY®
30.48697,-92.42648,Krispy Krunchy Chicken
38.21353844,-90.40835567,Hardee's/red Burrito
38.8067,-90.297975,Arby's
37.31071,-89.53989,Lacey's On The Hill Restaurant
39.779771,-84.050756,Dairy Queen
41.108993,-81.507567,Dairy Queen
40.492212,-81.444822,Dairy Queen
40.00481,-81.575932,Dairy Queen
34.18876,-79.82402,Arby's
34.166512,-79.763886,Arby's
42.900371,-71.33503,Burger King
43.618244,-72.957313,McDonald's
41.077026,-111.973568,McDonald's
44.913112,-72.796661,McDonald's
34.549637,-90.65453,Pizza Pro
44.464893,-73.184211,McDonald's
44.464893,-73.184211,McDonald's
44.437629,-73.210838,McDonald's
44.507366,-73.086501,McDonald's
44.503345,-73.1809,McDonald's
34.37653,-84.91442,Hardee's
40.771496,-111.917532,McDonald's
41.178295,-112.000468,McDonald's
40.250567,-111.662228,McDonald's
47.664944,-117.197199,McDonald's
41.491076,-112.016097,McDonald's
46.944589,-122.612408,McDonald's
46.944589,-122.612408,McDonald's
39.21248,-80.37987,Dairy Queen
46.603108,-120.481796,McDonald's
46.600036,-120.586846,McDonald's
46.600036,-120.586846,McDonald's
46.056214,-118.346068,McDonald's
45.910773,-122.746105,McDonald's
42.73332,-84.47609,Cottage Inn Pizza
34.02649,-118.19894,Little Caesars Pizza
43.017622,-83.517572,Burger King
36.6259,-88.3146,Culver's
37.750815,-87.111814,Papa John's Pizza
40.8278,-74.1011,Domino's Pizza
41.205168,-96.123583,Runza
45.308895,-85.258745,Pizza Hut
41.153051,-95.918252,Runza
41.435241,-96.497046,Runza
42.024188,-97.42652,Runza
41.205559,-96.622673,Runza
43.4156,-84.04944,Eudici's Pizza
40.9994,-73.9537,Domino's Pizza
40.8805,-74.7315,Domino's Pizza
42.702887,-83.306602,Sbarro
42.269137,-88.853432,McDonald's
38.619582,-89.530023,McDonald's
41.265585,-88.208353,McDonald's
41.698519,-88.068207,McDonald's
41.160051,-87.851081,McDonald's
41.159303,-87.886347,McDonald's
42.449917,-85.661605,Pizza Hut
41.850214,-87.783733,McDonald's
41.849966,-87.802979,McDonald's
42.240066,-88.841255,McDonald's
38.545182,-90.052155,McDonald's
41.778876,-88.315713,McDonald's
41.759701,-88.208402,McDonald's
45.044076,-83.456928,Arby's
45.05034,-83.445,Dairy Queen
30.227514,-93.343155,Pizza Hut
41.199464,-90.733615,McDonald's
42.163979,-88.285165,McDonald's
42.173932,-88.335286,McDonald's
30.338972,-95.452562,Taco Cabana
43.587291,-116.575061,McDonald's
30.39099,-91.06156,Arby's
43.693428,-116.353552,McDonald's
43.863452,-116.500085,McDonald's
40.174915,-79.806673,Subway
40.588694,-80.260898,Subway
35.792697,-78.37903,McDonald's
34.62292,-79.047438,McDonald's
34.686106,-118.146797,Round Table Pizza
34.698297,-118.147471,Pizza Hut
33.66189,-95.506573,Chicken Express
32.840958,-97.21383,Chicken Express
33.154826,-96.946861,Chicken Express
33.59233,-101.914511,Chicken Express
32.934361,-97.236057,Chicken Express
31.721935,-98.118673,Chicken Express
33.636432,-97.133305,Chicken Express
32.401465,-98.791001,Chicken Express
44.830225,-93.601813,Culver's
44.830225,-93.601813,Culver's
44.745654,-93.300905,Jimmy John's
32.385437,-90.147307,McDonald's
30.446349,-88.934148,McDonald's
30.446349,-88.934148,McDonald's
35.108263,-80.881511,McDonald's
33.493277,-88.363825,McDonald's
35.989293,-80.002751,McDonald's
43.684267,-93.359575,Arby's
35.900308,-78.681365,McDonald's
48.387043,-115.552063,McDonald's
48.387043,-115.552063,McDonald's
48.739136,-122.469467,Boomer's Drive-In
48.739136,-122.469467,Boomer's Drive-In
30.438931,-88.526545,McDonald's
35.837287,-80.253557,McDonald's
36.110972,-80.089276,McDonald's
45.698929,-111.046744,McDonald's
45.698929,-111.046744,McDonald's
35.695895,-81.232175,McDonald's
46.869446,-113.985036,McDonald's
33.759524,-90.715742,McDonald's
33.759524,-90.715742,McDonald's
30.39304,-88.884899,McDonald's
34.962709,-89.990486,McDonald's
34.962709,-89.990486,McDonald's
36.088625,-79.887872,McDonald's
36.126193,-77.423143,McDonald's
36.126193,-77.423143,McDonald's
35.03713,-79.006832,McDonald's
48.396123,-114.334756,McDonald's
35.333437,-80.798965,McDonald's
35.203199,-80.73825,McDonald's
35.661995,-80.500358,McDonald's
36.126014,-79.906582,McDonald's
35.236497,-80.735822,McDonald's
35.236497,-80.735822,McDonald's
37.419405,-121.897491,Hot Dog on a Stick
34.952117,-120.433482,Hot Dog on a Stick
38.599885,-121.427442,Hot Dog on a Stick
40.619683,-74.008071,Dunkin' Donuts
40.692187,-73.991162,Dunkin' Donuts
35.826728,-80.249726,Arby's
35.786441,-80.261414,Burger King
38.592706,-89.97913,Burger King
37.838741,-90.487971,Hardee's
40.680355,-73.948909,Dunkin' Donuts
40.844458,-73.89729,Dunkin' Donuts
40.826478,-73.821994,Dunkin' Donuts
35.808933,-80.27141,Christo's Original
42.242137,-88.976027,Burger King
32.517245,-92.157261,Burger King
42.633792,-83.745291,Taco Bell
42.266918,-89.078393,Burger King
39.935583,-91.358298,Burger King
41.483933,-87.716547,Burger King
40.873382,-88.662007,Burger King
40.873382,-88.662007,Burger King
37.051114,-76.460806,Burger King
40.551094,-89.608403,Burger King
39.881314,-83.067606,Taco Bell
41.293679,-89.071461,Burger King
41.293679,-89.071461,Burger King
38.927033,-121.087568,Taco Bell
41.755062,-124.193834,Taco Bell
37.492303,-120.872609,Taco Bell
46.545916,-87.420006,Hardee's
37.517764,-120.84839,Taco Bell
38.342966,-75.604458,Hardee's
39.985085,-83.150784,Taco Bell
39.224397,-76.659193,Hardee's
40.031912,-83.141324,Taco Bell
38.313427,-88.945891,Burger King
38.557459,-76.060385,Hardee's
39.423262,-84.593293,Taco Bell
38.412503,-87.766489,Burger King
39.969056,-82.875638,Taco Bell
41.726724,-88.319467,Burger King
41.726724,-88.319467,Burger King
40.922304,-90.648003,Burger King
40.922304,-90.648003,Burger King
40.270347,-75.223726,Subway
41.472174,-90.477646,Burger King
41.908625,-87.883706,Burger King
39.789566,-84.238902,Taco Bell
39.73069,-84.141681,Taco Bell
39.768447,-84.123579,Taco Bell
28.442538,-81.307234,Carvel
39.706096,-84.202668,Taco Bell
40.67705,-89.56172,Burger King
40.66816,-89.58274,Chick-Fil-A
40.135435,-83.016861,Taco Bell
40.058393,-82.917559,Taco Bell
40.066295,-83.092686,Taco Bell
42.313288,-89.054244,Burger King
40.458596,-90.648064,Burger King
40.727488,-76.190098,Subway
40.637935,-76.171635,Subway
41.003082,-76.456548,Subway
40.033798,-76.504435,Subway
40.228059,-76.089173,Subway
41.115978,-87.864762,Burger King
41.581105,-88.163626,Burger King
42.02241,-93.60338,Pizza Hut
42.377669,-87.934268,Burger King
42.088318,-87.798584,Burger King
38.72506,-90.12272,Burger King
41.851507,-87.751952,Burger King
28.568433,-81.283031,Dunkin' Donuts
28.469912,-81.368152,Dunkin' Donuts
28.387037,-81.506447,Dunkin' Donuts
42.01803,-87.80717,Chicken Inn
25.733104,-80.316348,Dunkin' Donuts
25.746581,-80.369852,Dunkin' Donuts
41.948497,-88.729428,Arby's
39.95343,-75.188171,Shake Shack
42.25521,-71.124229,Subway
42.370628,-71.113627,Subway
42.431817,-71.455051,Subway
29.800178,-90.817667,Quiznos Sub
33.989111,-118.31236,McDonald's
34.415365,-118.464489,McDonald's
34.110167,-84.51781,Subway
41.101724,-111.945057,Subway
33.887088,-118.379032,McDonald's
37.288978,-120.454784,McDonald's
41.723814,-87.798059,Culver's
34.041633,-118.308538,McDonald's
37.670921,-121.031266,McDonald's
33.872499,-118.249899,McDonald's
36.545447,-119.376746,McDonald's
37.460186,-122.137635,McDonald's
38.596735,-121.415696,McDonald's
38.580839,-121.531005,McDonald's
38.083895,-122.232565,McDonald's
34.170497,-118.289434,McDonald's
33.964895,-117.697501,McDonald's
38.00878,-122.271288,McDonald's
34.077272,-118.13938,McDonald's
33.726842,-117.889116,McDonald's
36.607914,-121.855982,McDonald's
36.607914,-121.855982,McDonald's
37.69382,-122.464558,KFC - Kentucky Fried Chicken
38.676763,-121.750518,McDonald's
36.916716,-121.775824,McDonald's
33.590333,-86.697132,Chick-fil-A
39.446673,-77.986674,Chick-fil-A
37.802793,-81.181533,Chick-fil-A
37.115608,-76.468184,Chick-fil-A
37.33953,-76.738285,Chick-fil-A
36.798702,-76.178946,Chick-fil-A
37.308619,-79.962426,Chick-fil-A
37.308619,-79.962426,Chick-fil-A
37.228457,-79.977693,Chick-fil-A
37.636558,-77.549903,Chick-fil-A
34.117576,-117.907269,In-N-Out Burger
34.068261,-117.973647,In-N-Out Burger
34.868082,-117.115929,In-N-Out Burger
38.90162,-121.074773,In-N-Out Burger
36.864964,-76.210719,Chick-fil-A
37.36773,-79.175586,Chick-fil-A
37.048521,-76.390717,Chick-fil-A
38.305008,-77.509345,Chick-fil-A
36.595957,-79.422353,Chick-fil-A
38.887485,-77.444623,Chick-fil-A
38.078584,-78.473337,Chick-fil-A
38.088272,-78.471184,Chick-fil-A
40.636461,-111.886187,Chick-fil-A
34.919944,-95.320358,Pizza Hut
35.463509,-95.525382,Pizza Hut
36.278105,-95.828151,Pizza Hut
34.226489,-97.474934,Pizza Hut
41.100839,-81.437661,Subway
39.896677,-83.081176,Subway
41.103117,-80.706303,Subway
42.461637,-83.092384,Taco Bell
42.414696,-82.991078,Taco Bell
41.151148,-81.508981,Subway
40.829692,-81.424453,Subway
43.590028,-84.768477,Arby's
33.405438,-111.978286,Whataburger
38.993906,-76.932576,Taco Bell
38.993906,-76.932576,Taco Bell
33.495054,-112.079863,Whataburger
33.430945,-112.099907,Whataburger
33.304688,-111.968341,Whataburger
33.44927,-112.342173,Whataburger
29.905505,-96.876605,Subway
39.65965,-85.12869,Burger King
42.945527,-83.69153,Arby's
27.761418,-98.22821,Subway
42.301622,-89.643122,El Burrito Loco
44.275721,-85.406141,Arby's
43.009426,-85.689161,Arby's
42.884654,-85.683497,Arby's
42.912151,-85.593573,Arby's
42.984058,-85.638407,Arby's
42.905049,-85.776885,Arby's
42.755541,-86.11581,Arby's
28.124645,-81.64031,Burger King
41.938054,-84.644247,Arby's
42.931488,-85.362962,Arby's
42.261453,-84.423763,Arby's
42.450431,-85.663248,Arby's
42.450431,-85.663248,Arby's
42.272194,-84.983336,Arby's
42.194116,-85.597792,Arby's
42.261766,-85.53267,Arby's
42.669926,-84.543872,Arby's
42.988532,-84.542143,Arby's
43.352851,-83.870496,Arby's
43.661823,-84.247712,Arby's
44.251953,-84.226205,Arby's
26.6752,-80.67163,Burger King
43.840219,-84.767504,Arby's
44.299003,-84.712048,Arby's
43.041955,-83.32014,Arby's
43.019622,-83.518344,Arby's
42.894241,-83.633182,Arby's
43.016751,-71.450512,Papa Gino's
37.649892,-97.315398,Spangles
39.140033,-88.566849,Burger King
43.62079,-116.22165,Capri Restaurant
39.140232,-88.56615,Arby's
41.37338,-81.90162,Angelina's Pizza
37.996359,-122.284873,Jack in the Box
40.769806,-81.385882,Arby's
40.795141,-81.431983,Arby's
36.932528,-76.203127,Chanello's Pizza
37.999316,-121.80546,Jack in the Box
34.029369,-117.915337,Jack in the Box
34.01031,-84.75335,Pizza Hut
36.838733,-119.847902,Taco Bell
33.859865,-117.920754,Jack in the Box
38.596416,-121.41111,Jack in the Box
34.87264,-84.32539,Arby's
34.87264,-84.32539,Arby's
33.888055,-117.518723,Jack in the Box
36.851564,-119.775033,Taco Bell
34.186457,-118.622409,Jack in the Box
34.033169,-117.651474,Jack in the Box
37.372189,-122.047663,Taco Bell
33.82493,-118.241918,Jack in the Box
38.260137,-122.053517,Taco Bell
37.981376,-122.067541,Taco Bell
37.953026,-122.059777,Taco Bell
34.182376,-118.169066,Jack in the Box
34.04479,-84.69587,Burger King
34.0344,-84.68075,Arby's
40.872503,-73.886546,Dunkin' Donuts
40.84862,-73.883004,Dunkin' Donuts
34.02467,-84.528218,McDonald's
35.266543,-119.025897,Jack in the Box
40.833843,-73.851523,Dunkin' Donuts
40.775826,-73.910275,Dunkin' Donuts
36.51788,-119.563527,Taco Bell
37.79675,-94.70744,Krispy Krunchy Chicken
35.134484,-120.605221,Taco Bell
35.121085,-120.612819,Taco Bell
35.037452,-120.483624,Taco Bell
35.389522,-119.003386,Taco Bell
35.389522,-119.003386,Taco Bell
37.752962,-100.025416,Arby's
37.752962,-100.025416,Arby's
35.380387,-119.020827,Taco Bell
36.227047,-119.330843,Taco Bell
36.208664,-119.342028,Taco Bell
29.652081,-82.333303,Taco Bell
36.015703,-84.250773,Krystal
36.157939,-86.799227,Krystal
36.120277,-86.775571,Krystal
35.973917,-83.976094,Krystal
34.989327,-85.211741,Krystal
34.989327,-85.211741,Krystal
35.010584,-85.221313,Krystal
37.0326,-95.6188,KFC
33.491053,-81.952448,Krystal
32.399857,-90.109009,Krystal
34.023536,-84.330254,Krystal
34.244236,-85.161695,Krystal
34.265001,-85.198828,Krystal
32.468806,-83.74181,Krystal
32.110139,-81.233775,Krystal
34.022274,-84.529025,Krystal
34.022274,-84.529025,Krystal
47.700486,-116.795134,Arby's
47.700486,-116.795134,Arby's
39.882529,-76.864965,Subway
39.753163,-77.573373,Subway
41.026843,-77.935809,Subway
41.799828,-77.076281,Subway
40.222472,-76.930148,Subway
40.331501,-78.386171,Subway
42.086667,-80.142521,Subway
42.068814,-80.038942,Subway
42.114222,-80.034149,Subway
41.627797,-79.673326,Subway
42.424354,-122.85108,McDonald's
45.346352,-122.651045,McDonald's
45.391447,-122.646082,McDonald's
45.391447,-122.646082,McDonald's
45.543827,-122.3976,McDonald's
25.85236,-80.319439,Arby's
44.272996,-88.470975,Taco Bell
39.630468,-75.666136,Chick-Fil-A
39.630185,-75.664759,Burger King
44.045685,-122.928465,McDonald's
39.94522,-75.11804,China Bowl Take Out Restaurant
44.949393,-122.992538,McDonald's
44.947221,-123.049783,McDonald's
44.947221,-123.049783,McDonald's
29.637631,-82.338916,Arby's
44.881341,-123.029824,McDonald's
30.592351,-87.174869,McDonald's
40.366766,-80.106088,Sonic Drive In
40.255621,-80.153666,Sonic Drive In
31.843914,-81.593593,McDonald's
31.828902,-81.617553,McDonald's
30.401603,-86.866497,Burger King
34.296844,-83.837155,McDonald's
43.23357,-123.372345,McDonald's
34.357912,-82.941308,McDonald's
32.282152,-83.465677,McDonald's
44.267184,-121.194265,McDonald's
45.496867,-122.570625,McDonald's
45.534074,-122.660326,McDonald's
45.518568,-122.474804,McDonald's
34.33859,-83.847194,McDonald's
45.547097,-122.578418,McDonald's
34.113731,-83.875289,McDonald's
45.610301,-122.680866,McDonald's
31.700147,-83.250732,McDonald's
34.109957,-82.864359,McDonald's
45.581668,-122.661459,McDonald's
45.443493,-122.628779,McDonald's
45.516651,-122.679915,McDonald's
45.523,-122.689866,McDonald's
